work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,predicted_salary_usd
2024,Senior,Full-Time,Data Analyst,100000,US,On-Site,US,Medium,130006
2024,Senior,Full-Time,Machine Learning Engineer,340000,US,On-Site,US,Medium,204712
2023,Senior,Full-Time,Data Scientist,224000,CA,On-Site,CA,Medium,154796
2023,Mid-Level,Full-Time,Research Scientist,130000,US,On-Site,US,Medium,183499
2023,Senior,Full-Time,Data Analyst,110000,US,Fully Remote,US,Medium,122680
2024,Senior,Full-Time,Business Intelligence Analyst,198200,US,On-Site,US,Medium,138010
2022,Senior,Full-Time,Data Engineer,110000,US,On-Site,US,Medium,153391
2023,Executive,Full-Time,Data Engineer,113000,US,On-Site,US,Medium,184765
2024,Senior,Full-Time,Research Engineer,234000,US,On-Site,US,Medium,215335
2024,Senior,Full-Time,ML Engineer,93300,DE,On-Site,DE,Medium,158145
2023,Senior,Full-Time,Computer Vision Engineer,175000,US,On-Site,US,Medium,199001
2024,Entry-Level,Full-Time,Data Engineer,146000,US,On-Site,US,Medium,111848
2023,Entry-Level,Full-Time,MLOps Engineer,133000,US,On-Site,US,Medium,128837
2024,Mid-Level,Full-Time,Research Engineer,230000,US,On-Site,US,Medium,173952
2024,Senior,Full-Time,Research Scientist,337300,US,On-Site,US,Medium,215335
2023,Mid-Level,Full-Time,Data Scientist,79976,GB,Fully Remote,GB,Medium,87853
2020,Mid-Level,Contract,Sales Data Analyst,60000,NG,On-Site,NG,Medium,59281
2022,Senior,Full-Time,Data Engineer,142127,US,Fully Remote,US,Medium,157016
2023,Mid-Level,Full-Time,Data Engineer,61520,CA,Fully Remote,CA,Medium,135900
2023,Senior,Full-Time,Decision Scientist,185900,US,On-Site,US,Medium,173484
2023,Senior,Full-Time,Data Analyst,179975,US,Fully Remote,US,Medium,122680
2024,Mid-Level,Full-Time,Data Engineer,96000,US,On-Site,US,Medium,137171
2024,Mid-Level,Full-Time,Data Scientist,73000,US,On-Site,US,Medium,135556
2023,Executive,Full-Time,Data Engineer,116704,US,Fully Remote,US,Medium,197288
2023,Senior,Full-Time,Data Manager,199000,US,On-Site,US,Medium,135577
2023,Senior,Full-Time,Data Scientist,258700,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Machine Learning Engineer,166000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Engineer,134000,US,Fully Remote,US,Medium,158529
2024,Senior,Full-Time,Research Scientist,190000,US,On-Site,US,Medium,215335
2023,Senior,Full-Time,Research Scientist,300000,US,On-Site,US,Medium,207266
2023,Entry-Level,Full-Time,Business Data Analyst,21593,ES,On-Site,ES,Medium,31617
2024,Senior,Full-Time,Data Science,270250,US,On-Site,US,Medium,164623
2023,Senior,Full-Time,Data Engineer,110000,US,On-Site,US,Medium,163312
2024,Mid-Level,Full-Time,Data Engineer,159000,US,On-Site,US,Medium,137171
2024,Entry-Level,Full-Time,Data Analyst,43750,GB,Fully Remote,GB,Medium,50457
2023,Senior,Full-Time,Data Scientist,178538,US,Fully Remote,US,Medium,174953
2023,Entry-Level,Full-Time,Data Integration Specialist,46400,US,Fully Remote,US,Medium,102387
2023,Entry-Level,Full-Time,Research Analyst,64000,US,Fully Remote,US,Medium,91654
2023,Senior,Full-Time,Analytics Engineer,134000,US,Fully Remote,US,Medium,165674
2023,Senior,Full-Time,Analytics Engineer,125000,US,Fully Remote,US,Medium,165674
2024,Senior,Full-Time,Data Engineer,220000,CA,On-Site,CA,Medium,149704
2024,Mid-Level,Full-Time,Business Intelligence,124000,US,Fully Remote,US,Medium,128114
2023,Senior,Full-Time,Data Analyst,161500,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Scientist,268000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Analyst,149500,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Scientist,267100,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Scientist,225000,US,Fully Remote,US,Medium,174953
2023,Mid-Level,Full-Time,Data Analyst,112000,US,On-Site,US,Medium,106011
2022,Senior,Full-Time,ML Engineer,235000,US,Fully Remote,US,Medium,199001
2024,Senior,Full-Time,Data Scientist,185000,US,On-Site,US,Medium,171625
2024,Senior,Full-Time,Data Engineer,117000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Analytics Engineer,110000,US,Fully Remote,US,Medium,165674
2024,Mid-Level,Full-Time,Data Analyst,65000,US,On-Site,US,Medium,107663
2023,Entry-Level,Full-Time,Data Engineer,130002,US,Fully Remote,US,Medium,108012
2022,Mid-Level,Full-Time,Data Analyst,124000,US,On-Site,US,Medium,99720
2024,Senior,Full-Time,Data Modeler,171210,CA,On-Site,CA,Medium,138002
2024,Senior,Full-Time,Data Engineer,205500,US,Fully Remote,US,Medium,159871
2023,Senior,Full-Time,Research Scientist,247600,US,On-Site,US,Large,204470
2023,Entry-Level,Full-Time,Data Scientist,16000,EC,Fully Remote,EC,Large,69089
2023,Mid-Level,Full-Time,Machine Learning Researcher,138700,US,On-Site,US,Medium,167675
2024,Entry-Level,Full-Time,Machine Learning Engineer,99500,US,On-Site,US,Medium,131922
2024,Senior,Full-Time,Data Scientist,255000,US,On-Site,US,Medium,171625
2023,Entry-Level,Full-Time,Analytics Engineer,37573,NL,Fully Remote,NL,Medium,45645
2022,Senior,Full-Time,Data Engineer,100000,US,On-Site,US,Medium,153391
2024,Senior,Full-Time,Data Scientist,165000,US,Fully Remote,US,Medium,175703
2023,Mid-Level,Full-Time,Data Scientist,136000,US,On-Site,US,Medium,140360
2023,Senior,Full-Time,Data Analyst,120000,US,On-Site,US,Medium,128320
2024,Senior,Full-Time,Data Engineer,90000,US,Fully Remote,US,Medium,159871
2024,Senior,Full-Time,Data Scientist,295490,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Data Scientist,174800,US,Fully Remote,US,Medium,174953
2023,Mid-Level,Full-Time,Data Scientist,150000,US,Fully Remote,US,Medium,141014
2023,Senior,Full-Time,Data Engineer,37788,PT,On-Site,PT,Medium,83061
2024,Senior,Full-Time,Research Scientist,278700,US,On-Site,US,Medium,215335
2023,Senior,Full-Time,Machine Learning Engineer,144800,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Machine Learning Engineer,309000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Science,71200,US,On-Site,US,Medium,157751
2024,Mid-Level,Full-Time,Data Scientist,176000,US,Fully Remote,US,Medium,138704
2024,Entry-Level,Full-Time,Quantitative Research Analyst,51000,US,On-Site,US,Medium,86418
2023,Senior,Full-Time,Data Engineer,106800,US,On-Site,US,Medium,163312
2024,Senior,Full-Time,Data Engineer,166000,US,On-Site,US,Medium,162159
2024,Senior,Full-Time,Research Engineer,120000,US,Fully Remote,US,Medium,184806
2023,Senior,Full-Time,Data Analyst,115000,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Science,59200,US,On-Site,US,Medium,157751
2024,Senior,Full-Time,Machine Learning Engineer,189000,US,On-Site,US,Medium,204712
2023,Mid-Level,Full-Time,Data Developer,95000,US,On-Site,US,Medium,121839
2023,Senior,Full-Time,Research Engineer,273000,US,On-Site,US,Medium,207266
2024,Senior,Full-Time,Data Scientist,199000,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Machine Learning Engineer,283200,US,On-Site,US,Medium,201918
2022,Senior,Full-Time,Data Analyst,117000,US,Fully Remote,US,Medium,118871
2024,Senior,Full-Time,Analytics Engineer,130000,US,On-Site,US,Medium,179474
2023,Senior,Full-Time,Data Engineer,100706,US,On-Site,US,Medium,163312
2024,Senior,Full-Time,Research Engineer,176700,US,On-Site,US,Medium,215335
2023,Senior,Full-Time,Data Engineer,169280,US,Fully Remote,US,Medium,158529
2024,Entry-Level,Full-Time,Data Management Analyst,60000,US,On-Site,US,Medium,88977
2024,Senior,Full-Time,Data Engineer,191857,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Data Engineer,105700,US,On-Site,US,Large,163396
2023,Senior,Full-Time,Data Scientist,123900,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Specialist,173100,US,On-Site,US,Medium,127869
2022,Senior,Full-Time,Data Scientist,185900,US,On-Site,US,Medium,152924
2024,Senior,Full-Time,Data Scientist,81250,GB,Fully Remote,GB,Medium,116723
2024,Mid-Level,Full-Time,Data Engineer,214300,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Data Scientist,120250,GB,On-Site,GB,Medium,123539
2024,Senior,Full-Time,Data Engineer,221000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Data Engineer,187100,US,On-Site,US,Medium,163312
2024,Entry-Level,Full-Time,Data Analyst,112000,US,On-Site,US,Medium,93773
2022,Senior,Full-Time,Machine Learning Engineer,193900,US,On-Site,US,Medium,176778
2023,Senior,Full-Time,Machine Learning Engineer,199000,US,Fully Remote,US,Medium,188539
2023,Senior,Full-Time,Data Scientist,104000,US,Fully Remote,US,Medium,174953
2023,Executive,Full-Time,Director of Data Science,184560,GB,Fully Remote,GB,Medium,165665
2023,Senior,Full-Time,Applied Scientist,154836,US,Fully Remote,US,Medium,192908
2024,Senior,Full-Time,Data Lead,135000,US,Fully Remote,US,Medium,121555
2024,Senior,Full-Time,Machine Learning Engineer,166000,US,On-Site,US,Medium,204712
2022,Senior,Full-Time,Data Engineer,138750,US,Fully Remote,US,Medium,157016
2024,Mid-Level,Full-Time,Data Strategist,100000,US,On-Site,US,Medium,99453
2023,Senior,Full-Time,Data Scientist,113750,IE,On-Site,IE,Medium,120878
2022,Senior,Full-Time,Data Analyst,50432,ES,On-Site,ES,Medium,43711
2023,Senior,Full-Time,Data Scientist,199000,US,On-Site,US,Medium,173369
2023,Entry-Level,Full-Time,Research Analyst,43064,GB,On-Site,GB,Medium,65676
2023,Senior,Full-Time,Data Engineer,116000,US,On-Site,US,Medium,163312
2024,Entry-Level,Full-Time,Data Analyst,181610,US,On-Site,US,Medium,93773
2024,Senior,Full-Time,Data Analyst,173000,US,On-Site,US,Medium,130006
2023,Senior,Full-Time,Data Architect,159500,US,On-Site,US,Medium,161326
2024,Mid-Level,Full-Time,Analytics Engineer,145000,US,Fully Remote,US,Medium,146437
2023,Mid-Level,Full-Time,Data Analyst,85000,US,On-Site,US,Medium,106011
2023,Senior,Full-Time,Data Scientist,112000,US,Fully Remote,US,Medium,174953
2024,Mid-Level,Full-Time,Data Scientist,180000,US,On-Site,US,Medium,135556
2023,Mid-Level,Full-Time,Data Science Manager,195000,US,On-Site,US,Medium,175104
2023,Entry-Level,Full-Time,Research Engineer,350000,US,On-Site,US,Medium,163156
2022,Mid-Level,Full-Time,Data Engineer,90000,US,Fully Remote,US,Medium,138127
2023,Mid-Level,Full-Time,AI Engineer,140000,US,Fully Remote,US,Small,129012
2023,Senior,Full-Time,Machine Learning Engineer,216000,US,Fully Remote,US,Medium,188539
2023,Mid-Level,Full-Time,Data Engineer,125000,US,On-Site,US,Medium,141383
2024,Executive,Full-Time,Data Engineer,209309,US,On-Site,US,Medium,185494
2023,Senior,Full-Time,ML Engineer,287700,US,On-Site,US,Large,204613
2022,Mid-Level,Full-Time,Data Engineer,84053,ES,Fully Remote,ES,Medium,59736
2023,Mid-Level,Full-Time,Data Specialist,70000,US,On-Site,US,Medium,103265
2023,Senior,Full-Time,Data Engineer,111000,US,On-Site,US,Medium,163312
2024,Mid-Level,Full-Time,Data Engineer,210000,US,On-Site,US,Medium,137171
2024,Mid-Level,Full-Time,Data Scientist,198800,US,On-Site,US,Medium,135556
2023,Senior,Full-Time,Data Scientist,280000,US,Fully Remote,US,Medium,174953
2022,Mid-Level,Full-Time,Data Engineer,110446,LT,On-Site,LT,Medium,57748
2023,Senior,Full-Time,Data Analyst,84870,US,On-Site,US,Medium,128320
2024,Mid-Level,Full-Time,Data Developer,95000,US,On-Site,US,Medium,117626
2022,Mid-Level,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium,138127
2023,Senior,Full-Time,Data Engineer,142200,US,On-Site,US,Medium,163312
2024,Senior,Full-Time,Data Scientist,190000,US,Fully Remote,US,Medium,175703
2023,Senior,Full-Time,Machine Learning Engineer,130000,US,On-Site,US,Medium,201918
2024,Mid-Level,Full-Time,Data Scientist,62000,US,On-Site,US,Medium,135556
2024,Senior,Full-Time,Data Scientist,123740,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Data Engineer,161800,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Business Data Analyst,78000,US,Fully Remote,US,Large,129935
2023,Mid-Level,Full-Time,ETL Engineer,86128,GB,Fully Remote,GB,Medium,82525
2023,Executive,Full-Time,Data Engineer,146000,US,On-Site,US,Medium,184765
2024,Senior,Full-Time,Data Analyst,96600,US,On-Site,US,Medium,130006
2023,Mid-Level,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium,141014
2024,Senior,Full-Time,Data Engineer,210000,US,Fully Remote,US,Medium,159871
2024,Senior,Full-Time,Machine Learning Engineer,85000,AR,Fully Remote,AR,Medium,90371
2023,Senior,Full-Time,Data Scientist,239900,US,Fully Remote,US,Medium,174953
2023,Mid-Level,Full-Time,Business Intelligence Engineer,185000,US,On-Site,US,Large,128255
2023,Senior,Full-Time,Data Analyst,112655,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Data Scientist,200000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Scientist,224800,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Machine Learning Engineer,163800,US,On-Site,US,Medium,201918
2022,Senior,Full-Time,Machine Learning Engineer,192000,US,Fully Remote,US,Medium,178756
2023,Senior,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium,174953
2024,Entry-Level,Full-Time,Research Analyst,300000,US,Fully Remote,US,Medium,126073
2023,Senior,Full-Time,Machine Learning Engineer,218540,US,On-Site,US,Medium,201918
2022,Mid-Level,Full-Time,Data Scientist,131752,GB,Fully Remote,GB,Medium,83901
2023,Mid-Level,Full-Time,Data Analyst,167000,US,On-Site,US,Medium,106011
2024,Entry-Level,Full-Time,Research Analyst,80000,US,On-Site,US,Medium,130194
2023,Mid-Level,Full-Time,Machine Learning Engineer,175000,US,Fully Remote,US,Medium,155230
2023,Senior,Full-Time,Data Engineer,95000,CA,Fully Remote,CA,Medium,153416
2023,Mid-Level,Full-Time,BI Developer,128000,US,On-Site,US,Medium,108887
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,250000,US,On-Site,US,Medium,201877
2024,Senior,Full-Time,Data Scientist,149200,US,On-Site,US,Medium,171625
2024,Senior,Full-Time,Research Scientist,245400,US,On-Site,US,Medium,215335
2023,Senior,Full-Time,Research Scientist,150000,US,On-Site,US,Medium,207266
2023,Mid-Level,Full-Time,Machine Learning Engineer,165000,US,On-Site,US,Medium,167075
2024,Senior,Full-Time,Data Engineer,128656,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Data Architect,153000,US,Fully Remote,US,Medium,173332
2023,Senior,Full-Time,Data Scientist,239000,US,On-Site,US,Medium,173369
2024,Senior,Full-Time,Data Scientist,247600,US,On-Site,US,Large,168284
2023,Executive,Full-Time,Data Analytics Manager,155000,US,On-Site,US,Medium,171802
2023,Senior,Full-Time,Data Science Consultant,122000,US,On-Site,US,Medium,141588
2023,Senior,Full-Time,Data Scientist,240350,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Machine Learning Engineer,153040,US,On-Site,US,Medium,204712
2024,Senior,Full-Time,Data Analyst,88670,US,On-Site,US,Medium,130006
2024,Senior,Full-Time,Data Science,179000,US,On-Site,US,Medium,164623
2023,Senior,Full-Time,Machine Learning Engineer,170045,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Science,144000,US,On-Site,US,Medium,157751
2024,Mid-Level,Full-Time,Data Analyst,77280,US,On-Site,US,Medium,107663
2023,Senior,Full-Time,Data Scientist,167441,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Data Analyst,96000,US,On-Site,US,Medium,130006
2024,Mid-Level,Full-Time,Machine Learning Scientist,150000,US,On-Site,US,Medium,165922
2023,Executive,Full-Time,Data Scientist,200000,US,On-Site,US,Medium,183955
2023,Senior,Full-Time,Data Operations Engineer,289120,US,On-Site,US,Medium,191947
2024,Mid-Level,Full-Time,BI Developer,158000,US,On-Site,US,Medium,110038
2023,Senior,Full-Time,Data Scientist,212750,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Science Manager,138750,US,Fully Remote,US,Medium,205920
2023,Mid-Level,Full-Time,Data Analyst,60000,US,On-Site,US,Medium,106011
2023,Senior,Full-Time,Data Engineer,162000,US,Fully Remote,US,Medium,158529
2024,Senior,Full-Time,Research Engineer,237650,US,On-Site,US,Medium,215335
2023,Mid-Level,Full-Time,Data Analyst,79976,GB,Fully Remote,GB,Medium,63421
2023,Entry-Level,Full-Time,Data Engineer,220000,US,On-Site,US,Medium,111560
2024,Mid-Level,Full-Time,Data Scientist,127500,US,Fully Remote,US,Medium,138704
2023,Senior,Full-Time,Computer Vision Engineer,170000,US,On-Site,US,Medium,199001
2022,Mid-Level,Full-Time,Data Analyst,52500,US,On-Site,US,Medium,99720
2023,Senior,Full-Time,Data Scientist,173200,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Analytics Engineer,144000,CA,Fully Remote,CA,Medium,215890
2022,Senior,Full-Time,Data Architect,135000,US,Fully Remote,US,Medium,172398
2023,Senior,Full-Time,Data Analyst,62000,US,On-Site,US,Medium,128320
2024,Executive,Full-Time,Data Engineer,136000,US,Fully Remote,US,Medium,213717
2024,Senior,Full-Time,Data Analyst,117725,US,Fully Remote,US,Medium,129854
2024,Senior,Full-Time,Data Scientist,80000,US,On-Site,US,Medium,171625
2024,Senior,Full-Time,Data Engineer,204300,US,On-Site,US,Medium,162159
2023,Mid-Level,Full-Time,Data Engineer,202400,US,On-Site,US,Medium,141383
2020,Senior,Full-Time,Staff Data Scientist,164000,US,Hybrid,US,Medium,186318
2024,Mid-Level,Full-Time,Data Analytics Manager,88000,US,On-Site,US,Medium,126355
2024,Executive,Full-Time,Machine Learning Engineer,233500,US,On-Site,US,Medium,232259
2024,Senior,Full-Time,Data Scientist,175000,US,On-Site,US,Medium,171625
2023,Mid-Level,Full-Time,Data Engineer,151410,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Analyst,15809,IN,Fully Remote,IN,Small,27122
2022,Senior,Full-Time,Data Engineer,275000,US,Fully Remote,US,Medium,157016
2023,Senior,Full-Time,Business Intelligence Developer,140000,CA,Fully Remote,CA,Medium,126262
2024,Mid-Level,Full-Time,Data Strategist,65000,US,On-Site,US,Medium,99453
2023,Senior,Full-Time,Data Engineer,160000,CA,Fully Remote,CA,Medium,153416
2022,Senior,Full-Time,Data Scientist,88100,US,On-Site,US,Medium,152924
2023,Senior,Full-Time,Data Engineer,96000,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Research Scientist,225000,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Research Engineer,225000,US,On-Site,US,Medium,207266
2024,Entry-Level,Full-Time,Data Reporting Analyst,90300,US,On-Site,US,Medium,93622
2023,Mid-Level,Full-Time,Data Manager,109000,US,On-Site,US,Medium,113649
2023,Senior,Full-Time,Data Analyst,128500,US,On-Site,US,Medium,128320
2022,Senior,Full-Time,Data Engineer,177600,US,Fully Remote,US,Large,159676
2024,Mid-Level,Full-Time,Business Intelligence Engineer,65800,US,On-Site,US,Large,126816
2022,Entry-Level,Full-Time,Machine Learning Research Engineer,66192,DE,Hybrid,DE,Large,55555
2024,Senior,Full-Time,Data Engineer,47500,GB,Fully Remote,GB,Medium,93518
2023,Mid-Level,Full-Time,Data Engineer,48585,SI,Fully Remote,SI,Medium,53314
2023,Senior,Full-Time,Data Scientist,168400,US,On-Site,US,Medium,173369
2024,Senior,Full-Time,Business Intelligence Engineer,156476,US,Fully Remote,US,Medium,131792
2024,Mid-Level,Full-Time,Data Analyst,61800,US,Fully Remote,US,Medium,107696
2024,Mid-Level,Full-Time,Data Scientist,161875,US,On-Site,US,Medium,135556
2024,Mid-Level,Full-Time,Data Engineer,121800,US,On-Site,US,Medium,137171
2023,Executive,Full-Time,Head of Data,269600,US,Fully Remote,US,Medium,240695
2024,Senior,Full-Time,Machine Learning Engineer,315000,US,Fully Remote,US,Medium,196074
2023,Mid-Level,Full-Time,Data Scientist,142200,US,On-Site,US,Medium,140360
2023,Senior,Full-Time,Machine Learning Engineer,266500,US,On-Site,US,Medium,201918
2024,Entry-Level,Full-Time,Data Engineer,50666,LT,On-Site,LT,Medium,49146
2023,Senior,Full-Time,Data Engineer,203100,US,On-Site,US,Medium,163312
2022,Mid-Level,Full-Time,Data Scientist,54000,BR,Fully Remote,BR,Medium,73712
2024,Mid-Level,Full-Time,Data Engineer,121000,US,On-Site,US,Medium,137171
2023,Mid-Level,Full-Time,Data Scientist,116000,US,On-Site,US,Medium,140360
2023,Senior,Full-Time,Analytics Engineer,110000,CA,On-Site,CA,Medium,167056
2023,Senior,Full-Time,Applied Scientist,138600,US,On-Site,US,Medium,186452
2022,Senior,Full-Time,Data Scientist,198440,US,Fully Remote,US,Medium,163950
